"","nLABO","GRID","DoY","HEIGHT","night_hrs","nUwind","nVwind","nWNDsp_mean","nPRES","nPresChange","nRH","nCloud","nTotRain","nMoon"
"3348",0,"32",94,45,10.2147222222222,0.8889532,5.913501,6.00850408455084,96887.5,352,34.10006,0,0,99.4672622440621
"6541",6,"44",279,105,11.5475,-0.0216434166666667,0.382975175,1.05699891358271,97829.4166666667,-99,85.8334083333333,45.3334583333333,0,1.90608960958672
"1329",0,"22",76,65,11.0755555555556,3.27119545454545,0.596207527272727,3.36348367053922,96534.9090909091,-65,63.8182181818182,6.90909090909091,0,43.3842546426612
"8311",0,"52",188,65,7.84222222222222,0.136584375,-0.59029475,1.05143403981453,97770.625,91,87.000125,2.25,0,34.1514843875257
"54",0,"12",165,85,7.72972222222222,0.2060947225,0.4147785,1.26944220000013,96063.125,-147,92.0002375,76.2507875,13.77,0
"8646",0,"53",140,65,8.27972222222222,-0.4378265,2.26678875,2.36059293000621,96397.625,57,74.37515,63.7503125,0,35.3166480792501
"8918",0,"54",253,45,10.3644444444444,0.088784589,-2.1814724,2.23616033565158,97970.1,-494,85.00014,35.2,0,0.294506067411283
"9056",0,"54",140,45,8.30583333333333,-0.4690760875,1.68866425,1.94660187643722,97832.625,57,76.12515,81.5003125,0,18.0086264256029
"551",0,"14",310,85,12.8238888888889,1.063768,-0.524937184615385,1.2672666120225,97046,-581,82.4614692307692,22.0003153846154,0,3.71234008011782
"2367",0,"25",166,65,7.80194444444444,0.2358766,-1.198469875,1.31097085091241,97405.875,-109,85.125175,0,0,0
"5401",0,"42",91,65,10.3675,5.882052,-2.9307234,6.74293651464034,96454.1,-470,83.59999,73.79971,2.07,6.89876781849238
"2929",0,"31",261,65,10.7052777777778,-0.50121358,1.7907072,1.89825932542696,96763.99,214.400000000009,80.26189,0.4,0,96.8411253384428
"3380",13,"32",137,45,8.35472222222222,3.07641625,-4.41273875,5.45360898455711,97180.625,-680,67.375125,15.5,0,0
"4806",0,"41",227,65,9.13166666666667,-0.54215014,0.4044424,0.774103872183738,97101.1,50,87.0002,6.6,0,55.9631351511745
"4240",0,"34",179,65,7.78444444444444,1.48961125,-1.15083475,1.96047058452605,97014.375,-70,73.000125,0,0,79.1118208308641
"417",0,"14",163,85,7.78944444444444,0.071375125,-0.00141389999999999,0.92306817668584,95744,41,92.1250875,57.7498,0,2.56716287850592
"4385",0,"34",83,65,10.7563888888889,-0.99993725,-10.088168,10.3332622803782,96307,-848,88.20022,99.99991,2.4750054,0.0000896219207512279
"5597",0,"42",124,105,8.8525,-1.96942,-1.91539066666667,2.86250228233073,97409.5555555556,139,94.7782111111111,98.4446555555556,0.72,1.53577803795415
"5658",0,"42",185,105,7.79388888888889,-1.663085,3.14336875,3.58880587124864,96950.25,33,78.37505,60.2502125,0,24.0575639263146
"3390",20,"32",147,45,8.04388888888889,-0.948549125,1.83519625,2.11852301188251,97178.25,-7,66.6251375,68.00045,0,21.573681985322
"2760",0,"31",88,65,10.5027777777778,-2.283031,3.19455,3.96564041493486,96783.2,-84,53.10013,1.8,0,41.6425300156208
"6649",5,"44",139,105,8.34222222222222,-0.7122971375,1.7788515,2.10077540132876,97850.625,131,77.87525,8.5,0,85.7990468963387
"579",0,"14",95,85,10.1952777777778,-5.194437,2.9947708,6.14672305579071,96621.5,395,47.90004,27.4,0.36,0
"2438",0,"25",239,65,9.74083333333333,-1.950595,4.4345,5.15200190204015,96528,305,82.60007,83.19993,7.2,11.4155808561801
"6132",0,"43",289,45,11.9875,-1.70857166666667,0.335808358333333,1.81012582442694,98774.5,-268,51.8333333333333,74.166775,0,0.250629323792984
"9321",0,"55",129,65,8.73055555555556,-2.73226044444444,1.08769766666667,3.32185077700305,96869,275,89.2224666666667,82.2228888888889,6.48,0.378167840526341
"2290",0,"24",289,85,11.9736111111111,0.377850891666667,-0.718533083333333,1.594055524136,96098.4583333333,-35.8000000000029,91.8926083333333,30.0833583333333,0,69.8350827505897
"4013",0,"33",137,85,8.38805555555555,-0.1753567625,-1.4289275,1.58953379675442,97475.125,-151,94.2501125,35.25,0,52.3664290655436
"8035",0,"51",102,85,9.83972222222222,0.6682775,-0.45689529,0.958978392320014,98788.4,-298,56.79995,12.8,0,13.9484366153786
"8161",0,"51",228,85,9.18194444444444,-0.3435371,0.6496874,1.56582845591767,98058.9,-384,88.20015,61.2,0.9,35.1313251588087
"2510",0,"25",76,65,11.0830555555556,2.73710454545455,0.539388945454545,2.81278241043973,96871.2727272727,-65,73.9091272727273,1.45454545454545,0,46.8937055754388
"2382",0,"25",181,65,7.83277777777778,-3.9240475,0.382614875,4.2785998542642,96485.625,360,83.5,56.5000875,0.72,42.9828097296173
"6598",0,"44",88,105,10.5230555555556,-2.283031,3.61955,4.29568191560765,97552.1,-81,48.80013,19.2,0,38.3351292396297
"1594",0,"23",282,45,11.6827777777778,0.297330328333333,2.48147909333333,2.67712287292521,96603.5833333333,246,77.3333666666667,31,0,0.94045579740274
"3384",15,"32",141,45,8.22138888888889,1.80095325,0.62421925,1.97180880421472,97591.375,-37,62.75015,18.5,0,6.87834980291266
"9582",0,"55",248,85,10.1483333333333,-1.32967255555556,3.92154,4.15363705281343,97553.8888888889,44,82.0002111111111,16.6666788888889,0,23.4051873855224
"402",0,"14",148,85,8.06361111111111,-0.3467024875,3.624126875,3.7565396619911,95735.5,-17,89.2500625,68.250025,0,15.5242747841018
"6926",0,"45",113,45,9.39222222222222,-1.3254998,1.758209,2.24874815146738,97384.2,24,84.70007,0.4,0,98.4273553566656
"8142",0,"51",209,85,8.41,0.987120875,-1.444485,1.88301399409914,97828.75,-107,82.8750375,21,0.36,13.6112640699725
"3099",0,"31",239,105,9.6875,-3.600595,2.3095001,4.5736616681905,96333.8,411,92.40007,88.60003,28.26,10.5544945959049
"8204",0,"51",271,85,11.1722222222222,0.859537909090909,-1.33515678181818,1.86513671616506,97739.2181818182,-704.299999999988,68.8218909090909,0,0,1.09052403573015
"3084",0,"31",215,105,8.64222222222222,-0.6828541,0.115720114285714,1.20484398862683,96662.2857142857,0,78.7143285714286,77.1424714285714,0,18.656445883271
"4356",0,"34",297,65,12.3183333333333,0.868336475,-0.223667775,1.18579089639478,98138.4166666667,-299,77.2501916666667,0,0,77.6990249388442
"9438",0,"55",87,85,10.5658333333333,-2.0987135,4.992565,5.53628317546798,97702.7,612,68.40009,23.6,0.09,45.8544174383136
"3346",0,"32",92,45,10.3091666666667,2.2582971,-5.440165,5.93710872449932,97184.7,-672,48.30012,95.39998,0,4.53782566913427
"6864",0,"45",299,45,12.3911111111111,-2.22202384615385,0.940460738461538,2.45211797911623,97325.6923076923,339,59.0770384615385,79.6922538461538,0,20.2719543445836
"4506",0,"34",222,65,8.97833333333333,-1.62714722222222,2.04450777777778,2.63796223411434,97089.1111111111,-18,90.4445,3.55555555555556,0,13.3760607472729
"7876",0,"51",167,85,7.67833333333333,-0.77407525,2.10526,2.40455556553566,97798.625,243,81.6251375,71.749875,0,0
"1379",0,"22",126,65,8.78111111111111,0.528940875,2.24479125,2.45844387038543,96659.125,75,52.7501,0,0,0
"5538",0,"42",268,65,11.0355555555556,0.799361,0.354309090909091,2.2479500909023,97054.4181818182,-654.400000000009,90.3407272727273,76.8187,4.68,5.48474818451875
"3387",32,"32",144,45,8.12888888888889,0.496515,1.63273625,1.89129880792803,96318,166,94.0000625,60.250575,0.36,8.01882891590355
"8345",0,"52",222,65,8.94666666666667,0.844500125,-0.83038,1.22986169844085,97871.625,-202,88.8750125,0,0,2.48267530338991
"6421",9,"44",159,105,7.845,1.191524125,0.832959125,1.46055293001244,97058.5,-46,64.750125,0,0,26.6959920920633
"4601",0,"41",240,65,9.73194444444444,-0.228134847,-3.853363,3.86986869124364,96915.9,-251,93.20004,99.99974,0,0.000258717946623027
"8874",0,"54",195,45,8.05277777777778,-1.824155,0.217213125,2.01572115951442,97379.25,-207,80.7500625,58.0000125,0,0
"10",0,"12",121,85,8.9875,-0.922384,1.42688733333333,2.34760137226601,96303,68,70.0001666666667,36.6667,3.6,60.9403902833647
"1971",0,"24",144,85,8.17361111111111,0.480889375,1.41398575,1.59742412385872,95841,67,94.3750625,60.5004625,2.16,8.58970819180574
"1353",0,"22",100,65,9.94305555555556,-0.7137786,4.52531,5.07707941426645,95429.9,361,54.40007,9.8,0,1.94306901745967
"5364",0,"42",297,65,12.3333333333333,0.243336483333333,-0.504917416666667,0.916818730055092,97981,-278,81.333525,0,0,77.6990249388442
"8321",0,"52",198,65,8.07888888888889,0.805172825,0.38219125,3.30313258818183,96731.375,-487,76.0000875,91.7495875,0.9,0
"8444",0,"52",106,65,9.66138888888889,-2.711906,3.235289,4.23476013768287,97302.7,-230,69.30008,28.40036,0,45.2655589095527
"960",0,"21",144,45,8.10805555555556,-1.328889875,2.038923,2.5888338018895,95934.125,-32,91.500025,58.7501625,2.25,37.3014053823514
"970",0,"21",154,45,7.85166666666667,0.959605375,3.25430375,3.39902312937353,96378.5,56,54.62515,2,0,0
"7269",0,"45",284,85,11.7647222222222,2.49040658333333,-1.27894416666667,4.34328265369259,96242.8333333333,-965,45.0834166666667,8.16666666666667,0,0
"7850",0,"51",141,85,8.19777777777778,1.5197037,1.014844525,2.17623576532329,98437.125,-126,59.50015,2.5,0,6.87834980291266
"6293",47,"43",233,45,9.435,1.1021315,-0.44791413,1.24543008129419,97277.4,-379,86.10013,0,0,81.016392568314
"7130",0,"45",145,85,8.17944444444444,-0.8197030125,2.83206125,2.98705785741136,96423.125,60,89.7501,98.00015,0.99,1.08614393406749
"6036",82,"43",167,45,7.73888888888889,-0.8678255,1.902135,2.29933990554797,97233.125,262,85.8751375,62.249875,0,0
"5933",0,"42",259,105,10.6172222222222,-2.05536133,-0.5926864,4.13385303875441,96827.9,-330,92.86612,82.80021,45.36,17.1419177963194
"3922",0,"33",293,85,12.1586111111111,0.36128875,-1.2005661,1.91080887922779,96900.5,-466,71.1664833333333,58.1666416666667,0.36,10.612972302385
"9218",0,"54",302,45,12.51,0.182936838461538,1.91525461538462,1.93816198330419,97325.0923076923,-190,77.2531461538462,21,0,0.0785851870164895
"1167",0,"22",158,65,7.80166666666667,1.9981875,-0.27692785,2.1113665801087,96298.5,-39,83.375125,2.25,0,40.7805589083609
"1468",0,"22",253,65,10.3375,2.637109,-1.697202,3.19062691464164,97081.47,-274.299999999988,78.8625,14.1,0,14.9939449599962
"252",0,"12",170,85,7.705,-1.055020875,2.511725,2.92397462855935,96812,184,80.875125,0,0,98.2306063395265
"9707",0,"55",230,85,9.33666666666667,-0.8835431,0.55171517,1.48181754071086,97923.7,4,87.3999,46.2,0,53.7660805898716
"2143",0,"24",80,85,10.8947222222222,0.596610909090909,2.19434363636364,2.30170969958771,97049.6363636364,617,62.6365,0,0,87.0813304359246
"3035",0,"31",166,105,7.67833333333333,0.032751675,-1.2765945,1.29749554511551,97216.25,-114,86.250175,0,0,0
"3223",0,"31",193,105,7.9175,0.041400125,-0.14525525,2.61165283342384,95999.375,-310,83.875325,28.75,2.7,12.7384595099782
"1332",0,"22",79,65,10.9347222222222,2.22246454545455,-2.81650363636364,3.60775184344575,97841.8181818182,-238,81.7275181818182,16.3636181818182,0,68.169220878258
"5197",0,"41",216,105,8.66861111111111,-1.676995125,2.62193625,3.191618388861,96432.875,229,91.249825,0,0,0
"6041",190,"43",172,45,7.72555555555556,-2.0431938375,4.83664,5.60012233762485,96573.375,391,82.124975,6.5,0,10.2414085148314
"2670",0,"25",242,65,9.86361111111111,-0.40854014,-0.05060865,1.55387217359946,97557.77,95.6999999999971,95.28083,55.2006,6.12,0.0143686661919626
"8467",0,"52",133,65,8.50305555555556,0.7188534125,0.781144775,1.28011566943664,97786.25,185,78.750075,0,0,27.7307432949417
"9575",0,"55",241,85,9.8325,0.48267189,0.8240198,1.06479829174948,98064.9,-32,94.20011,66.20032,0,33.6856804995048
"1624",0,"23",312,45,12.9063888888889,0.0386127076923077,4.53290923076923,4.55069055788015,96310.8461538462,-27,60.9232076923077,0,0,0.7550291289264
"9551",0,"55",217,85,8.81166666666667,-0.323170428571429,0.136338714285714,0.7221491823139,97671,36,96.2858,19.1428571428571,0,40.4768131485544
"3112",0,"31",81,105,10.8363888888889,0.5081102,3.386447,3.88739868258935,95375,495,45.00011,67.19993,0,32.4764480132939
"4160",0,"34",89,65,10.465,1.2909316,-1.0186375,1.71990036547045,97149,-210,51.3001,0.6,0,75.5419955425589
"1489",0,"22",274,65,11.3111111111111,-0.0303853,-1.23056581818182,1.38585920811901,97175.7181818182,-100,84.9522181818182,39.0909090909091,0,0
"3916",0,"33",287,85,11.9016666666667,0.92100975,0.677372916666667,2.09972308042273,97251.25,-177,59.9167583333333,0,0,0.316108900462845
"8594",0,"52",290,65,12.0258333333333,-0.242969583333333,1.43587433333333,1.65366908648999,96057.1166666667,384.299999999988,91.0151083333333,27.0833333333333,0,71.6975534425814
"6079",22,"43",236,45,9.58083333333333,0.3254998,-1.0711786,1.13236541212347,97834.1,-259,85.60007,0,0,44.8365846951602
"3482",0,"32",243,45,9.88638888888889,-0.751374555555556,1.72747888888889,1.95046636141214,96784,76,88.3333777777778,2.66666666666667,0,89.1832681167114
"6925",0,"45",112,45,9.43638888888889,0.7053157,-4.14978,4.40038559691619,97236.9,-443,82.60005,59.20002,0,40.7550827935891
"3510",17,"32",271,45,11.1858333333333,-1.33907245454545,-4.90407818181818,5.2290274068999,97041.4545454545,-556,79.5455545454546,82.9091,6.12,16.7343163090936
"676",0,"14",192,85,7.97444444444444,-1.7263625,6.6269,6.86009055018209,95210.25,250,74.125075,14.25,0,13.8623590232713
"8042",0,"51",109,85,9.51333333333333,2.316275,-2.33377,3.36236011037098,98657,-76,91.80004,96.80009,0,0.186597058493504
"3474",8,"32",235,45,9.52055555555556,1.3060863,-0.47642693,1.42471913473385,97456.7,-125,82.40019,0,0,32.4068232926425
"3000",0,"31",131,105,8.54916666666667,2.40767375,-0.659600375,2.51256938987246,97156.25,-206,77.2501,3,0,14.3072228250152
"6213",25,"43",127,45,8.76472222222222,0.595521222222222,1.01175467777778,1.87962487730626,96893.8888888889,-272,49.8890333333333,35.3333333333333,0,0
"8686",0,"53",198,65,8.09694444444444,-0.266560375,4.23104375,4.41265802800488,95926.625,21,79.37505,22,0,71.6076867386102
"5596",0,"42",123,105,8.89416666666667,-1.49584855555556,-4.53929,4.8169410702279,96881,-548,63.1115555555556,70.0003222222222,0.09,29.9710127966606
"1330",0,"22",77,65,11.0286111111111,0.956990363636364,-2.77467381818182,3.09895764620876,97059.1818181818,-580,60.0000272727273,55.4547090909091,0,29.4554210912862
"1471",0,"22",256,65,10.4777777777778,0.25561191,-3.939876,4.04812860457045,96789.35,-330,86.59319,91.40078,38.16,3.65408037964577
"4674",0,"41",91,65,10.3586111111111,5.569552,-2.9682236,6.5299146211111,96140.8,-470,85.39999,68.59971,1.89,8.36075381111534
"7803",0,"51",308,65,12.7680555555556,0.494659153846154,0.962856461538462,1.279653876977,99053.7461538462,-294.300000000003,69.6725076923077,0.384615384615385,0,3.69115342600614
"6817",0,"45",252,45,10.3288888888889,0.48462224,0.9085587,2.35267280119167,97029.6,-65,87.00003,70.20026,5.13,1.19733689964703
"8080",0,"51",147,85,8.02583333333333,-1.99367975,3.8834766375,5.08368911641757,97060.875,197,82.750075,82.7506,1.44,11.9597789150608
"9585",0,"55",251,85,10.2844444444444,0.07871096,-1.5612049,1.60323395892501,97792.1,-73,95.30007,21.2,0,3.86725161795596
"1075",0,"21",283,45,11.72,-1.08281533333333,3.1988075,3.38971103365798,96887.5833333333,164.299999999988,62.649075,14.5833416666667,0.72,30.3639166720844
"4260",0,"34",199,65,8.16611111111111,0.0321423375,-1.5590125,1.62567827882045,97106.5,27,86.1251375,57.50015,0,1.1997150639448
"2655",0,"25",226,65,9.16305555555556,0.9877473,-0.148868,1.35729438973349,97137.4,-330,88.40011,36.40003,0,38.4318903639285
"1133",0,"22",124,65,8.85305555555555,-2.37219777777778,-1.62372444444444,2.9292641580986,96929,107,94.4448777777778,94.2225111111111,0.27,1.75958549256042
"8676",0,"53",174,65,7.71694444444444,1.6560225,-1.81359,2.48499316118041,96256,-271,71.62505,21.25,0,60.9072212666981
"5950",0,"42",276,105,11.4022222222222,-1.69265272727273,1.60861045454545,2.37105557369583,97311.8090909091,100,84.3855272727273,0,0,0.382378427122058
"7777",0,"51",282,65,11.6744444444444,0.788459583333333,-1.82995083333333,2.04808334787437,98859.2666666667,-314.299999999988,70.8881416666667,5,0,20.1680733740431
"4512",0,"34",228,65,9.23111111111111,-0.4060373,1.0121885,2.17494883935208,97436.1,-284,82.90015,36.4,0,50.7924843232821
"992",0,"21",176,45,7.67,-1.660988625,3.36819125,3.77877163476407,96053.875,160,75.0000375,3.75,0,54.2441540516767
"7410",0,"45",177,85,7.79916666666667,1.1865007,-0.343838375,1.74278902137584,97140.125,-244,81.6251375,61.750375,0.72,19.9081501844318
"2198",0,"24",135,85,8.47527777777778,1.80624875,-0.53375325,1.90712157486485,97236.25,-80,70.375175,0,0,48.4849419379366
"4841",0,"41",262,65,10.7513888888889,-0.352736381818182,2.23222636363636,2.27292162462125,96505.5363636364,-100,85.1161,0,0,83.7363716047373
"8315",0,"52",192,65,7.92555555555556,-1.026888125,2.0282,2.28205699558282,97215,170,88.1250625,10.25,0,3.47092889248866
"7047",0,"45",259,45,10.6358333333333,-0.4928615,0.7010639,2.81395874754391,96817.9,-130,88.86612,61.60012,3.6,38.1698256264876
"4562",0,"34",278,65,11.4913888888889,1.07340233333333,0.8196455,1.6025296233518,96437.9416666667,-700,94.2739416666667,48.75,5.76,0.0125171025678342
"375",0,"12",293,85,12.1513888888889,0.312688624166667,-2.46639833333333,2.55774719038718,97385.825,-490,91.147125,65.3336833333333,1.44,23.6826760033264
"9396",0,"55",271,65,11.1788888888889,0.370901572727273,-1.12493009090909,1.83333250533896,97866.4909090909,-604.299999999988,75.2764363636364,0.636363636363636,0,1.09052403573015
"8798",0,"54",115,45,9.27305555555555,-2.5128101,-1.908863,3.17716934972917,97440.6,-301,85.90012,70.00002,0,1.46311857637011
"6810",0,"45",245,45,10.0111111111111,-1.1774689,2.917973,3.15673174522758,96733.1,105,77.9,12.2,0,57.3244966921616
"768",0,"14",284,85,11.7572222222222,-0.6247113675,3.21614666666667,3.36996148014776,95863.4,114.400000000009,82.1858666666667,0.166666666666667,0,41.2487727608693
"8506",0,"52",202,65,8.19027777777778,-0.441549957142857,4.88269571428571,4.91577732920421,97237.5714285714,96,77.0002285714286,89.7142857142857,0,10.0872631455778
"4844",0,"41",265,65,10.8922222222222,-0.140461945454545,3.36569645454545,4.09843902446722,96592.5818181818,95.6999999999971,76.0454545454545,43.4545454545455,5.04,22.1155024891218
"946",0,"21",130,45,8.59944444444444,0.042913425,0.8521475,1.68087372438513,95363,-191,84.3751,60.00005,0,0.0379492336816162
"4469",0,"34",185,65,7.85194444444444,-0.7903919875,1.011630125,1.57715805781596,97096.75,101,92.6251375,100,0,0
"3177",0,"31",147,105,8.02,-1.399930625,2.852226625,3.76985809158047,95901.875,229,85.625075,91.50035,1.62,5.74754815815769
"3837",0,"33",201,85,8.19944444444444,0.90604,-0.963594875,1.38712898011955,96958.25,-179,85.37505,0,0,5.86502405480457
"7446",0,"45",238,85,9.68527777777778,0.03134443,-1.1250192,1.17093824811688,97602.9,14.2999999999884,91.69147,39,0,7.93353668802657
"8775",0,"53",309,65,12.7886111111111,0.932670223076923,0.953260615384615,1.40988368925889,97327.3307692308,100,67.3589384615385,3.38461538461538,0,7.46317462499976
"878",0,"21",173,45,7.66111111111111,0.421706125,-1.86992375,2.05724666351358,96706.125,-432,68.3751625,0,0,14.4007835562657
"794",0,"14",310,85,12.8144444444444,-1.34125153846154,2.8746,3.17644401277102,96729.1923076923,74.2999999999884,67.5950846153846,18.6923076923077,0,12.8975307141991
"6117",0,"43",274,45,11.3236111111111,-1.58002845454545,-0.699680909090909,1.74889242035917,98452.1818181818,-280,74.5455090909091,7.81818181818182,0,58.339019198561
"9066",0,"54",150,45,8.02194444444445,0.33487075,1.22845675,1.40114270624377,97791.625,-36,80.250225,86.999875,0,5.0016599942297
"2214",0,"24",151,85,7.99694444444444,0.895947875,3.306619375,3.91457632574845,96124.5,33,74.750175,85.5002375,8.37,2.60591551021932
"1087",0,"21",295,45,12.2447222222222,0.55577025,0.65569175,1.7352516463209,96544.35,114.300000000003,77.5191833333333,1.5,0,36.8700622171808
"7525",0,"51",254,65,10.3902777777778,0.7525755,-0.36986003,0.88631611729514,98557,-58,90.90024,41.99992,0,0
"8240",0,"51",307,85,12.73,0.885451307692308,-0.529218753846154,1.13117729301308,98724.1538461538,-400,73.1970615384615,1.69230769230769,0,1.33692810397756
"2645",0,"25",216,65,8.75861111111111,-1.2082445,2.55943625,2.93989639426582,96478.5,146,85.374825,70.5,0,0
"5424",0,"42",114,65,9.29777777777778,-2.218885,6.283546,6.68568017048836,96307.9,261,61.20012,73.80004,2.475,20.3097159030872
"8653",0,"53",147,65,8.06972222222222,-2.88430425,4.75847625,5.72183527842375,95509.875,527,86.875075,86.500325,1.44,9.68046180795777
"7013",0,"45",225,45,9.12194444444444,1.0060313,-1.1656164,1.61033039407089,97070.6,-195,86.90007,0,0,43.594788099761
"1101",0,"21",309,45,12.8077777777778,0.5769018,-0.109239715384615,0.949513405932644,97388.8692307692,100,65.0512461538462,7.92307692307692,0,7.46317462499976
"6987",0,"45",174,45,7.78694444444444,0.827896,-3.12609,3.24917889233896,96930,-362,65.50005,13.25,0,68.2812014661207
"4950",0,"41",168,105,7.66222222222222,-0.4736272625,-1.653805125,2.1760946085911,96859.5,-69,78.50015,71.5003,0,0
"3465",7,"32",226,45,9.12222222222222,-0.63385054,1.787602,1.93050080422868,97453,-158,83.70002,1.8,0,0
"9342",0,"55",200,65,8.21861111111111,-1.41777771428571,0.60463,1.55054182453065,98352.8571428571,174,93.8573,47.1423714285714,0,52.4112281315171
"1447",0,"22",211,65,8.50222222222222,-0.4906935125,-0.656579875,0.877196042825253,96818.875,-146,85.5001,39.25,0,2.4801373202853
"8408",0,"52",294,65,12.2080555555556,0.06103175,-1.625807,1.7184646495056,98120.3333333333,-7,68.2501,77.6673666666667,0,12.103341631983
"4537",0,"34",253,65,10.3541666666667,2.562109,-1.9034515,3.23334550119141,97631.47,-274.299999999988,77.4625,33,0,10.0017359269942
"1458",0,"22",243,65,9.87305555555556,0.6128818,-0.72134825,1.16040640884202,97209.6,4.39999999999418,95.82278,88.80118,0,0
"8663",0,"53",157,65,7.84611111111111,2.0012425,-0.166789985725,2.04812527718832,95975.625,-60,55.625025,4.75,0,0
"6763",0,"44",278,105,11.4913888888889,1.38069458333333,0.777978566666667,2.10047972417297,96604.6083333333,-800,94.857275,57.8333333333333,18.36,0
"937",0,"21",121,45,8.9725,-4.65576555555556,-4.69885888888889,6.66794531414715,96209.1111111111,-343,94.7778555555556,99.9999,8.325,0
"4939",0,"41",157,105,7.78361111111111,-0.164576,1.6110936625,3.04610150393728,96102,15,88.5000625,54.250175,3.6,33.8674565412882
"5545",0,"42",275,65,11.3569444444444,0.0390029181818182,-0.272486372727273,0.648275305140837,97437.7818181818,-100,86.3179454545455,45.0909181818182,0,0
"1299",0,"22",290,65,12.0363888888889,-1.79390666666667,2.51735916666667,3.0980102248078,97725.1666666667,-13,53.666725,34.8333333333333,0,5.76527815635955
"7146",0,"45",161,85,7.85083333333333,-2.08454875,-2.62113875,4.77119318316759,96266.375,-49,85.750525,100,30.42,0
"1531",0,"22",316,65,13.0472222222222,0.585838769230769,-0.910107,1.3124317319026,98112.7076923077,84.3000000000029,81.1194,7.92307692307692,0,78.1783863417709
"3074",0,"31",205,105,8.27361111111111,1.2457975875,0.1165041625,1.99548655668982,96549.375,-119,82.000125,89.500525,3.24,6.01422524660413
"7500",0,"45",304,85,12.5766666666667,-1.10544546153846,3.98050923076923,4.22129671702399,97373.0692307692,818.700000000012,88.0589076923077,84.4616307692308,0,0
"6799",0,"44",314,105,12.9538888888889,0.993334,2.41454076923077,2.61919405622172,98199.3923076923,285.700000000012,67.1709153846154,0,0,52.5500842362427
"9067",0,"54",151,45,7.99805555555556,-0.7446793125,3.197244625,3.51007985758161,97321.625,62,85.125175,80.750725,1.8,0.546814969820258
"5735",0,"42",264,105,10.8619444444444,-1.16190881818182,2.24143972727273,2.67386930929646,97028.1818181818,-345,92.5455363636364,22.7274090909091,0,31.9691300001279
"7781",0,"51",286,65,11.8533333333333,0.75486175,0.102650883333333,1.16986354329212,98974.6083333333,0,87.4995166666667,3.66666666666667,0,66.3812963299389
"5910",0,"42",236,105,9.55222222222222,0.0484468,0.83981521,1.93487538213652,96715.62,-400,90.66142,58.19992,33.84,24.1640783465172
"5550",0,"42",280,65,11.5833333333333,2.93125033333333,-3.6486785,4.72697352022641,97675.5916666667,-860,90.0251,45.6666416666667,3.6,0
"2224",0,"24",161,85,7.81583333333333,0.833027375,5.150865,5.25488386695954,95911.25,-78,57.1250625,15.25,0,10.082138943885
"7533",0,"51",262,65,10.7655555555556,-0.939679,1.5734,1.8373940924852,98199.3,46,84.00008,11.4,0,8.26188297932501
"8121",0,"51",188,85,7.81777777777778,-0.969416,0.3810185,3.11195839905281,97167.625,-175,83.125075,65.2496125,3.96,0.598219930075471
"5309",0,"42",242,65,9.83861111111111,-0.7347529,1.4637115,1.65066454299146,97035.4,34,94.60003,24.2,0,73.6393394913906
"6105",4,"43",262,45,10.7747222222222,-0.9396789,1.4484,1.74970353784466,97619.2,-30,81.60008,7.4,0,10.4342402649155
"9376",0,"55",237,65,9.64277777777778,0.45495766,-1.15534586,1.54959546174767,98285.47,-210,93.50684,29.4,0,26.7671158984981
"6597",0,"44",87,105,10.5697222222222,-1.2003249,0.7170033,1.68351283207875,97678.5,-4,65.6002,0,0,55.8600838543184
"9062",0,"54",146,45,8.12555555555556,-0.2905807375,0.31058725,1.59159350305781,97292.875,52,89.5002,24.50013125,1.8,42.8963008570782
"1694",0,"23",150,45,7.995,0.537996625,0.962832375,1.79626788020715,96085.25,-12,70.500225,86.749825,0,5.08999493383394
"7289",0,"45",304,85,12.5866666666667,0.703260076923077,1.30438984615385,1.8276063001429,96642.9230769231,-146,87.6154923076923,3.23076923076923,0,47.9327694195657
"4576",0,"34",292,65,12.0997222222222,0.643683666666667,-0.735885516666667,1.41108920867667,97363.175,-378.599999999991,78.8766166666667,6.08333333333333,0,74.6193347651875
"2590",0,"25",161,65,7.8525,1.08302775,5.619615,5.76160606792158,96306.25,-78,57.5000625,32.5,0,9.49968110671929
"9389",0,"55",264,65,10.8633333333333,-0.852901454545455,2.93808636363636,3.07970420587671,98050.5090909091,-100,85.3936818181818,39.0909090909091,0,40.4474472731132
"557",0,"14",73,85,11.2180555555556,0.954956236363636,1.5050593,2.1658580233667,94917.4545454545,82,93.7274545454545,13.6363636363636,0,11.8050331475482
"697",0,"14",213,85,8.61722222222222,-3.7120025,2.44194,4.50979459116734,95742.5,96,88.000075,58.0001625,28.98,0
"4144",0,"33",301,85,12.4769444444444,0.229027915384615,4.15331461538462,4.18850595102783,96996.3615384615,318.700000000012,71.1803615384615,49.6919615384615,0,0.338850790981824
"444",0,"14",190,85,7.93722222222222,-0.37598275,1.630025,1.83508514952852,96149.5,-238,87.0000875,14,0,14.1628706521765
"6222",40,"43",159,45,7.82444444444444,-1.138482125,0.730504625,1.38031417327561,97094.75,62,66.3750625,5.5,0,2.63975881040322
"9363",0,"55",224,65,9.08305555555556,-1.18662726,-0.6130496,3.77450540817181,97406.5,-29,94.10004,97.19966,20.34,0.384427862751632
"5821",0,"42",107,105,9.61638888888889,-3.130252,2.724718,4.33930596633213,97398.2,-5,69.60008,50.60029,0,35.0161325523694
